Customer ID,Recency,Frequency,Monetary,AvgOrderValue,Lifespan,PurchaseFrequency,Recency_Frequency,Monetary_Frequency,CLV_Segment
13726.0,39,2,1079.66,25.70619047619048,61,0.03225806451612903,78,2159.32,1
13727.0,29,2,333.48,16.674,4,0.4,58,666.96,0
13728.0,37,6,1016.14,16.12920634920635,273,0.021897810218978103,222,6096.84,1
13730.0,136,2,752.6,17.50232558139535,25,0.07692307692307693,272,1505.2,1
13731.0,219,2,610.59,16.068157894736842,27,0.07142857142857142,438,1221.18,1
13732.0,28,1,491.86,14.904848484848486,0,1.0,28,491.86,1
13735.0,25,4,2883.54,14.787384615384616,209,0.01904761904761905,100,11534.16,2
13736.0,5,2,729.8,3.8410526315789473,255,0.0078125,10,1459.6,1
13737.0,200,1,339.6,11.32,0,1.0,200,339.6,0
13739.0,18,1,216.9,72.3,0,1.0,18,216.9,0
13740.0,241,1,350.75,15.25,0,1.0,241,350.75,0
13741.0,72,3,668.4300000000001,19.65970588235294,145,0.02054794520547945,216,2005.2900000000002,1
13742.0,17,12,3107.87,9.92929712460064,303,0.039473684210526314,204,37294.44,2
13743.0,3,7,1341.6,32.72195121951219,256,0.027237354085603113,21,9391.199999999999,2
13744.0,95,2,1080.52,17.15111111111111,197,0.010101010101010102,190,2161.04,1
13745.0,162,1,300.04,12.001600000000002,0,1.0,162,300.04,0
13747.0,374,1,79.6,79.6,0,1.0,374,79.6,0
13748.0,96,5,948.25,33.86607142857143,278,0.017921146953405017,480,4741.25,1
13750.0,54,5,1647.26,68.63583333333334,283,0.017605633802816902,270,8236.3,2
13751.0,288,1,296.25,32.916666666666664,0,1.0,288,296.25,0
13752.0,124,6,1175.38,15.671733333333334,122,0.04878048780487805,744,7052.280000000001,2
13753.0,288,1,741.26,21.178857142857144,0,1.0,288,741.26,1
13754.0,152,2,282.6,23.55,165,0.012048192771084338,304,565.2,0
13755.0,4,9,2108.06,6.567165109034268,59,0.15,36,18972.54,2
13756.0,2,14,5189.52,36.54591549295775,365,0.03825136612021858,28,72653.28,2
13758.0,12,7,3190.55,27.26965811965812,361,0.019337016574585635,84,22333.850000000002,2
13759.0,33,2,659.4100000000001,26.376400000000004,37,0.05263157894736842,66,1318.8200000000002,1
13760.0,54,2,286.79,5.03140350877193,202,0.009852216748768473,108,573.58,0
13761.0,50,2,1070.65,15.295000000000002,129,0.015384615384615385,100,2141.3,1
13762.0,219,1,306.72,43.81714285714286,0,1.0,219,306.72,0
13763.0,63,1,1714.96,114.33066666666667,0,1.0,63,1714.96,2
13764.0,71,3,1519.42,7.340193236714976,266,0.011235955056179775,213,4558.26,2
13767.0,2,37,17220.36,46.79445652173913,371,0.09946236559139784,74,637153.3200000001,2
13769.0,2,10,2796.51,20.71488888888889,365,0.0273224043715847,20,27965.100000000002,2
13771.0,64,4,2634.45,22.138235294117646,182,0.02185792349726776,256,10537.8,2
13772.0,34,3,1122.63,6.489190751445087,205,0.014563106796116505,102,3367.8900000000003,1
13774.0,82,1,345.0,15.681818181818182,0,1.0,82,345.0,0
13778.0,103,1,178.7,19.855555555555554,0,1.0,103,178.7,0
13780.0,7,2,360.01,6.315964912280702,163,0.012195121951219513,14,720.02,0
13781.0,251,1,127.84,7.5200000000000005,0,1.0,251,127.84,0
13782.0,13,6,908.86,8.043008849557522,315,0.0189873417721519,78,5453.16,1
13784.0,10,11,2462.79,79.44483870967741,322,0.034055727554179564,110,27090.69,2
13786.0,367,1,230.4,32.91428571428572,0,1.0,367,230.4,0
13787.0,76,2,309.04,9.969032258064518,288,0.006920415224913495,152,618.08,0
13790.0,4,1,348.79999999999995,7.75111111111111,0,1.0,4,348.79999999999995,0
13791.0,128,2,1516.0,137.8181818181818,40,0.04878048780487805,256,3032.0,2
13792.0,66,2,195.55,15.042307692307693,221,0.009009009009009009,132,391.1,0
13799.0,117,2,688.86,17.663076923076922,177,0.011235955056179775,234,1377.72,1
13800.0,310,1,558.32,16.91878787878788,0,1.0,310,558.32,1
13801.0,67,1,324.8,14.121739130434783,0,1.0,67,324.8,0
13802.0,139,3,4599.42,76.657,172,0.017341040462427744,417,13798.26,2
13803.0,255,1,277.07,16.298235294117646,0,1.0,255,277.07,0
13804.0,31,7,2588.39,19.173259259259257,259,0.026923076923076925,217,18118.73,2
13805.0,52,2,924.5999999999999,71.12307692307692,76,0.025974025974025976,104,1849.1999999999998,1
13806.0,64,1,256.38,25.637999999999998,0,1.0,64,256.38,0
13807.0,367,1,112.6,16.085714285714285,0,1.0,367,112.6,0
13808.0,6,5,1747.66,22.995526315789476,91,0.05434782608695652,30,8738.300000000001,2
13809.0,305,1,155.05,12.920833333333334,0,1.0,305,155.05,0
13810.0,29,3,1499.01,42.828857142857146,27,0.10714285714285714,87,4497.03,2
13811.0,184,3,814.5,62.65384615384615,55,0.05357142857142857,552,2443.5,1
13812.0,42,3,539.0,14.972222222222221,63,0.046875,126,1617.0,1
13813.0,40,4,1366.8600000000001,19.809565217391306,95,0.041666666666666664,160,5467.4400000000005,2
13814.0,92,2,1579.12,27.703859649122805,44,0.044444444444444446,184,3158.24,2
13815.0,22,4,4027.36,22.882727272727273,296,0.013468013468013467,88,16109.44,2
13816.0,24,2,571.6700000000001,20.416785714285716,40,0.04878048780487805,48,1143.3400000000001,1
13817.0,29,2,382.98,15.957500000000001,322,0.006191950464396285,58,765.96,0
13819.0,302,3,1140.35,31.676388888888887,18,0.15789473684210525,906,3421.0499999999997,1
13821.0,145,2,385.64,6.536271186440678,116,0.017094017094017096,290,771.28,1
13822.0,6,2,632.0,6.583333333333333,34,0.05714285714285714,12,1264.0,1
13823.0,19,2,957.66,23.941499999999998,72,0.0273972602739726,38,1915.32,1
13824.0,33,5,1698.94,36.93347826086956,277,0.017985611510791366,165,8494.7,2
13826.0,176,1,189.5,18.95,0,1.0,176,189.5,0
13827.0,58,3,409.8,4.4543478260869565,85,0.03488372093023256,174,1229.4,1
13828.0,22,1,209.49,13.966000000000001,0,1.0,22,209.49,0
13831.0,16,6,2198.45,30.534027777777776,353,0.01694915254237288,96,13190.699999999999,2
13832.0,19,1,52.2,17.400000000000002,0,1.0,19,52.2,0
13833.0,159,1,383.85,13.708928571428572,0,1.0,159,383.85,0
13835.0,25,4,834.57,15.174000000000001,190,0.020942408376963352,100,3338.28,1
13837.0,212,2,266.59000000000003,14.810555555555558,105,0.018867924528301886,424,533.1800000000001,0
13838.0,6,4,674.82,4.089818181818182,364,0.010958904109589041,24,2699.28,1
13841.0,253,1,85.0,85.0,0,1.0,253,85.0,0
13842.0,59,9,3385.62,16.43504854368932,308,0.02912621359223301,531,30470.579999999998,2
13844.0,11,1,361.62,18.081,0,1.0,11,361.62,0
13845.0,65,1,312.98,34.775555555555556,0,1.0,65,312.98,0
13846.0,25,3,865.0600000000001,15.728363636363637,335,0.008928571428571428,75,2595.1800000000003,1
13848.0,92,3,1255.0,251.0,273,0.010948905109489052,276,3765.0,2
13849.0,52,2,1537.95,15.227227722772279,119,0.016666666666666666,104,3075.9,2
13850.0,129,1,1595.48,17.155698924731183,0,1.0,129,1595.48,2
13851.0,96,3,2651.46,32.73407407407407,192,0.015544041450777202,288,7954.38,2
13853.0,57,1,1090.1399999999999,47.39739130434782,0,1.0,57,1090.1399999999999,1
13854.0,9,25,8109.5199999999995,73.72290909090908,356,0.0700280112044818,225,202738.0,2
13856.0,169,3,388.5,27.75,34,0.08571428571428572,507,1165.5,1
13858.0,57,1,216.17000000000002,19.651818181818182,0,1.0,57,216.17000000000002,0
13859.0,326,1,201.16,7.184285714285714,0,1.0,326,201.16,0
13860.0,1,5,1245.9,16.39342105263158,85,0.05813953488372093,5,6229.5,2
13862.0,18,8,2209.36,15.894676258992806,314,0.025396825396825397,144,17674.88,2
13863.0,248,1,305.78,15.288999999999998,0,1.0,248,305.78,0
13865.0,58,4,501.56,16.718666666666667,231,0.017241379310344827,232,2006.24,1
13866.0,74,1,145.67,20.81,0,1.0,74,145.67,0
13867.0,31,3,1005.09,16.7515,186,0.016042780748663103,93,3015.27,1
13868.0,7,2,3192.54,96.74363636363637,31,0.0625,14,6385.08,2
13869.0,123,4,3083.65,10.143585526315789,233,0.017094017094017096,492,12334.6,2
13870.0,2,8,2770.94,24.095130434782607,285,0.027972027972027972,16,22167.52,2
13871.0,23,13,6403.25,19.057291666666668,286,0.04529616724738676,299,83242.25,2
13873.0,120,3,389.6,16.93913043478261,190,0.015706806282722512,360,1168.8000000000002,1
13874.0,358,1,540.45,30.025000000000002,0,1.0,358,540.45,1
13875.0,54,5,1786.79,17.180673076923078,247,0.020161290322580645,270,8933.95,2
13876.0,64,1,122.7,17.52857142857143,0,1.0,64,122.7,0
13877.0,86,1,117.24,39.08,0,1.0,86,117.24,0
13878.0,55,1,1271.57,36.330571428571425,0,1.0,55,1271.57,2
13880.0,21,13,3219.77,19.513757575757577,345,0.03757225433526012,273,41857.01,2
13881.0,4,20,17159.52,96.40179775280899,308,0.06472491909385113,80,343190.4,2
13882.0,3,5,1191.13,18.325076923076924,61,0.08064516129032258,15,5955.650000000001,2
13883.0,11,5,2674.48,18.834366197183098,242,0.0205761316872428,55,13372.4,2
13884.0,7,5,787.6,13.349152542372881,276,0.018050541516245487,35,3938.0,1
13885.0,189,2,506.8,18.1,11,0.16666666666666666,378,1013.6,1
13886.0,71,1,243.56,15.2225,0,1.0,71,243.56,0
13887.0,204,1,349.55,18.397368421052633,0,1.0,204,349.55,0
13888.0,120,2,595.67,15.273589743589742,98,0.020202020202020204,240,1191.34,1
13889.0,93,1,416.90000000000003,27.793333333333337,0,1.0,93,416.90000000000003,1
13890.0,1,10,1883.81,17.125545454545453,357,0.027932960893854747,10,18838.1,2
13892.0,27,4,632.97,23.443333333333335,219,0.01818181818181818,108,2531.88,1
13893.0,298,1,821.1,39.1,0,1.0,298,821.1,1
13894.0,24,3,564.62,20.911851851851853,286,0.010452961672473868,72,1693.8600000000001,1
13895.0,28,4,2593.07,21.975169491525424,136,0.029197080291970802,112,10372.28,2
13897.0,50,1,311.16,18.303529411764707,0,1.0,50,311.16,0
13898.0,326,1,155.93,12.994166666666667,0,1.0,326,155.93,0
13899.0,16,2,388.52,20.448421052631577,258,0.007722007722007722,32,777.04,1
13900.0,183,3,740.95,17.23139534883721,79,0.0375,549,2222.8500000000004,1
13901.0,72,5,2867.2000000000003,19.24295302013423,246,0.020242914979757085,360,14336.000000000002,2
13904.0,37,2,332.64,12.793846153846154,257,0.007751937984496124,74,665.28,0
13908.0,80,4,2369.55,19.42254098360656,196,0.02030456852791878,320,9478.2,2
13911.0,57,9,2580.91,17.43858108108108,251,0.03571428571428571,513,23228.19,2
13914.0,12,2,626.45,18.983333333333334,24,0.08,24,1252.9,1
13917.0,50,2,272.04,15.113333333333335,141,0.014084507042253521,100,544.08,0
13918.0,50,2,1212.8400000000001,40.428000000000004,203,0.00980392156862745,100,2425.6800000000003,2
13919.0,59,2,384.81,13.743214285714286,62,0.031746031746031744,118,769.62,1
13922.0,352,1,172.25,24.607142857142858,0,1.0,352,172.25,0
13923.0,54,1,351.13,17.5565,0,1.0,54,351.13,0
13924.0,2,6,1838.8500000000001,15.716666666666669,70,0.08450704225352113,12,11033.1,2
13925.0,93,4,678.25,16.54268292682927,42,0.09302325581395349,372,2713.0,1
13926.0,23,1,223.85000000000002,20.35,0,1.0,23,223.85000000000002,0
13927.0,75,1,348.99,16.61857142857143,0,1.0,75,348.99,0
13928.0,11,4,464.57,17.206296296296298,122,0.032520325203252036,44,1858.28,1
13929.0,169,2,842.65,93.62777777777778,157,0.012658227848101266,338,1685.3,1
13930.0,58,2,337.34,19.843529411764706,78,0.02531645569620253,116,674.68,0
13931.0,96,2,1237.53,21.336724137931036,185,0.010752688172043012,192,2475.06,2
13932.0,295,1,307.4,19.2125,0,1.0,295,307.4,0
13933.0,109,2,608.79,26.469130434782606,39,0.05,218,1217.58,1
13934.0,264,1,922.1,29.74516129032258,0,1.0,264,922.1,1
13936.0,180,1,376.58,14.483846153846153,0,1.0,180,376.58,0
13937.0,169,1,158.85,17.65,0,1.0,169,158.85,0
13938.0,35,1,71.66,10.237142857142857,0,1.0,35,71.66,0
13939.0,23,3,568.55,12.634444444444444,288,0.010380622837370242,69,1705.6499999999999,1
13940.0,17,4,839.14,17.12530612244898,126,0.031496062992125984,68,3356.56,1
13941.0,22,5,5112.96,113.62133333333334,350,0.014245014245014245,110,25564.8,2
13946.0,79,3,561.57,51.051818181818184,188,0.015873015873015872,237,1684.71,1
13947.0,65,1,90.60000000000001,18.12,0,1.0,65,90.60000000000001,0
13948.0,361,1,102.0,34.0,0,1.0,361,102.0,0
13949.0,3,6,2427.32,15.170750000000002,91,0.06521739130434782,18,14563.920000000002,2
13950.0,11,4,745.0600000000001,21.287428571428574,235,0.01694915254237288,44,2980.2400000000002,1
13951.0,176,3,674.45,17.293589743589745,118,0.025210084033613446,528,2023.3500000000001,1
13952.0,218,2,3251.071,23.730445255474454,20,0.09523809523809523,436,6502.142,2
13953.0,7,7,3515.68,175.784,345,0.02023121387283237,49,24609.76,2
13954.0,2,2,439.92,17.5968,69,0.02857142857142857,4,879.84,1
13955.0,154,2,322.96,9.786666666666665,151,0.013157894736842105,308,645.92,0
13956.0,5,5,1019.27,6.933809523809524,266,0.018726591760299626,25,5096.35,1
13959.0,79,3,594.04,6.600444444444444,283,0.01056338028169014,237,1782.12,1
13960.0,21,2,230.22,19.185,50,0.0392156862745098,42,460.44,0
13962.0,22,2,169.54999999999998,15.413636363636362,223,0.008928571428571428,44,339.09999999999997,0
13963.0,308,4,664.54,18.986857142857144,59,0.06666666666666667,1232,2658.16,1
13967.0,146,1,80.7,40.35,0,1.0,146,80.7,0
13969.0,7,18,9024.17,14.578626817447496,357,0.05027932960893855,126,162435.06,2
13971.0,19,8,2758.26,18.511812080536913,266,0.0299625468164794,152,22066.08,2
13972.0,71,2,190.25,12.683333333333334,131,0.015151515151515152,142,380.5,0
13973.0,287,1,264.7,24.063636363636363,0,1.0,287,264.7,0
13974.0,49,1,413.59000000000003,14.77107142857143,0,1.0,49,413.59000000000003,1
13975.0,31,6,2461.2400000000002,7.480972644376901,245,0.024390243902439025,186,14767.440000000002,2
13976.0,207,1,357.98,35.798,0,1.0,207,357.98,0
13978.0,15,2,196.79,13.119333333333334,30,0.06451612903225806,30,393.58,0
13979.0,73,1,869.87,16.108703703703704,0,1.0,73,869.87,1
13980.0,60,1,200.14,18.19454545454545,0,1.0,60,200.14,0
13982.0,39,4,1871.81,16.863153153153153,326,0.012232415902140673,156,7487.24,2
13983.0,30,12,2603.43,24.3311214953271,337,0.03550295857988166,360,31241.159999999996,2
13984.0,27,5,920.51,57.531875,339,0.014705882352941176,135,4602.55,1
13985.0,4,15,7060.13,20.229598853868197,260,0.05747126436781609,60,105901.95,2
13986.0,17,1,320.46,24.650769230769228,0,1.0,17,320.46,0
13988.0,20,6,4147.96,17.726324786324785,234,0.02553191489361702,120,24887.760000000002,2
13989.0,66,2,1266.08,30.88,173,0.011494252873563218,132,2532.16,2
13990.0,213,1,311.3,19.45625,0,1.0,213,311.3,0
13991.0,12,6,852.88,10.400975609756097,131,0.045454545454545456,72,5117.28,1
13992.0,30,1,76.8,15.36,0,1.0,30,76.8,0
13993.0,43,9,3466.36,28.647603305785125,287,0.03125,387,31197.24,2
13994.0,4,6,2274.14,15.36581081081081,144,0.041379310344827586,24,13644.84,2
13995.0,15,5,1393.69,16.205697674418605,230,0.021645021645021644,75,6968.450000000001,2
13999.0,10,12,3901.81,18.758701923076924,351,0.03409090909090909,120,46821.72,2
14000.0,211,1,635.66,42.37733333333333,0,1.0,211,635.66,1
14001.0,46,3,2043.0800000000002,52.38666666666667,327,0.009146341463414634,138,6129.240000000001,2
14002.0,134,2,529.73,11.270851063829788,22,0.08695652173913043,268,1059.46,1
14004.0,43,7,4582.64,26.799064327485382,245,0.028455284552845527,301,32078.480000000003,2
14005.0,10,5,2874.72,34.22285714285714,206,0.024154589371980676,50,14373.599999999999,2
14006.0,116,3,962.19,32.073,196,0.015228426395939087,348,2886.57,1
14009.0,198,2,695.61,16.562142857142856,7,0.25,396,1391.22,1
14012.0,278,1,328.8,29.89090909090909,0,1.0,278,328.8,0
14013.0,110,3,473.02,13.91235294117647,165,0.018072289156626505,330,1419.06,1
14014.0,77,1,505.18,12.953333333333333,0,1.0,77,505.18,1
14015.0,53,1,917.34,45.867000000000004,0,1.0,53,917.34,1
14016.0,162,4,4341.21,26.964037267080744,195,0.02040816326530612,648,17364.84,2
14019.0,47,3,1421.6100000000001,21.539545454545458,91,0.03260869565217391,141,4264.83,2
14020.0,17,2,642.8,16.48205128205128,71,0.027777777777777776,34,1285.6,1
14021.0,155,3,631.9,28.722727272727273,101,0.029411764705882353,465,1895.6999999999998,1
14022.0,225,1,440.0,15.714285714285714,0,1.0,225,440.0,1
14023.0,7,2,584.07,18.840967741935486,242,0.00823045267489712,14,1168.14,1
14024.0,122,2,327.7,20.48125,2,0.6666666666666666,244,655.4,0
14027.0,61,1,104.82,17.47,0,1.0,61,104.82,0
14029.0,63,2,467.66,31.177333333333333,80,0.024691358024691357,126,935.32,1
14030.0,18,8,2358.84,9.747272727272728,348,0.022922636103151862,144,18870.72,2
14031.0,7,19,17286.86,69.14744,365,0.05191256830601093,133,328450.34,2
14032.0,2,11,2975.59,20.80832167832168,364,0.030136986301369864,22,32731.49,2
14034.0,22,3,648.89,7.545232558139535,135,0.022058823529411766,66,1946.67,1
14035.0,29,5,1428.02,21.636666666666667,268,0.01858736059479554,145,7140.1,2
14036.0,285,1,626.65,16.49078947368421,0,1.0,285,626.65,1
14037.0,176,2,147.20000000000002,5.257142857142858,188,0.010582010582010581,352,294.40000000000003,0
14038.0,78,3,1560.38,16.960652173913044,128,0.023255813953488372,234,4681.14,2
14039.0,33,1,152.2,25.366666666666664,0,1.0,33,152.2,0
14040.0,41,12,3560.32,15.547248908296943,290,0.041237113402061855,492,42723.840000000004,2
14041.0,266,1,141.41,6.733809523809524,0,1.0,266,141.41,0
14044.0,27,4,646.42,3.1379611650485435,283,0.014084507042253521,108,2585.68,1
14045.0,109,4,1659.75,276.625,264,0.01509433962264151,436,6639.0,2
14046.0,284,1,154.99,11.070714285714287,0,1.0,284,154.99,0
14047.0,9,5,1308.6100000000001,40.894062500000004,364,0.0136986301369863,45,6543.050000000001,2
14048.0,305,1,409.93,4.822705882352941,0,1.0,305,409.93,1
14049.0,17,4,5578.72,11.670962343096235,301,0.013245033112582781,68,22314.88,2
14050.0,32,2,746.36,13.821481481481483,74,0.02666666666666667,64,1492.72,1
14051.0,1,23,15610.390000000001,74.33519047619048,365,0.06284153005464481,23,359038.97000000003,2
14052.0,20,1,225.35999999999999,4.024285714285714,0,1.0,20,225.35999999999999,0
14053.0,124,2,260.25,65.0625,35,0.05555555555555555,248,520.5,0
14054.0,65,1,92.46000000000001,15.410000000000002,0,1.0,65,92.46000000000001,0
14055.0,106,1,725.6400000000001,72.56400000000001,0,1.0,106,725.6400000000001,1
14056.0,1,23,8152.71,7.493299632352941,282,0.0812720848056537,23,187512.33,2
14057.0,24,17,6211.66,21.949328621908126,336,0.050445103857566766,408,105598.22,2
14059.0,267,1,183.6,22.95,0,1.0,267,183.6,0
14060.0,5,19,6140.42,30.39811881188119,368,0.051490514905149054,95,116667.98,2
14062.0,10,12,10464.85,94.27792792792793,354,0.03380281690140845,120,125578.20000000001,2
14064.0,29,5,1334.34,17.329090909090908,245,0.02032520325203252,145,6671.7,2
14066.0,267,1,152.55,21.792857142857144,0,1.0,267,152.55,0
14067.0,64,2,374.7,7.2057692307692305,32,0.06060606060606061,128,749.4,0
14068.0,320,1,265.85,11.077083333333334,0,1.0,320,265.85,0
14071.0,4,8,1437.57,4.450681114551084,261,0.030534351145038167,32,11500.56,2
14073.0,32,1,151.04,11.618461538461538,0,1.0,32,151.04,0
14075.0,5,3,942.26,21.913023255813954,256,0.011673151750972763,15,2826.7799999999997,1
14076.0,129,1,118.67,2.6970454545454547,0,1.0,129,118.67,0
14077.0,41,5,499.42,11.890952380952381,233,0.021367521367521368,205,2497.1,1
14078.0,102,6,1049.37,16.144153846153845,271,0.022058823529411766,612,6296.219999999999,1
14079.0,125,1,375.1,31.258333333333336,0,1.0,125,375.1,0
14080.0,33,1,45.599999999999994,11.399999999999999,0,1.0,33,45.599999999999994,0
14081.0,302,2,921.62,6.1441333333333334,67,0.029411764705882353,604,1843.24,1
14082.0,365,1,182.25,6.2844827586206895,0,1.0,365,182.25,0
14083.0,4,9,1002.9,5.6661016949152545,367,0.024456521739130436,36,9026.1,1
14085.0,2,18,4421.29,9.868950892857143,366,0.04904632152588556,36,79583.22,2
14087.0,3,1,191.47,2.8157352941176472,0,1.0,3,191.47,0
14089.0,57,1,158.75,12.211538461538462,0,1.0,57,158.75,0
14090.0,325,1,76.32000000000001,76.32000000000001,0,1.0,325,76.32000000000001,0
14092.0,8,14,4076.9100000000003,19.050981308411217,350,0.039886039886039885,112,57076.740000000005,2
14093.0,12,1,433.86,4.3386000000000005,0,1.0,12,433.86,1
14098.0,37,1,147.35,7.016666666666667,0,1.0,37,147.35,0
14099.0,16,11,3104.17,12.41668,338,0.032448377581120944,176,34145.87,2
14100.0,138,1,191.95,7.678,0,1.0,138,191.95,0
14101.0,74,6,5976.79,170.76542857142857,252,0.023715415019762844,444,35860.74,2
14102.0,5,5,1105.8799999999999,19.066896551724135,39,0.125,25,5529.4,1
14104.0,155,2,216.21,10.295714285714286,11,0.16666666666666666,310,432.42,0
14105.0,239,1,1266.23,17.111216216216217,0,1.0,239,1266.23,2
14107.0,52,7,2703.23,21.977479674796747,312,0.022364217252396165,364,18922.61,2
14108.0,31,2,597.91,17.585588235294118,70,0.028169014084507043,62,1195.82,1
14109.0,73,1,144.2,16.022222222222222,0,1.0,73,144.2,0
14110.0,4,12,5683.15,36.66548387096774,263,0.045454545454545456,48,68197.79999999999,2
14111.0,14,4,692.85,69.285,227,0.017543859649122806,56,2771.4,1
14112.0,23,7,2915.15,18.2196875,253,0.027559055118110236,161,20406.05,2
14113.0,4,4,1840.42,54.13,351,0.011363636363636364,16,7361.68,2
14114.0,274,2,386.53,25.768666666666665,56,0.03508771929824561,548,773.06,1
14116.0,20,5,1382.74,19.204722222222223,101,0.049019607843137254,100,6913.7,2
14117.0,144,1,90.0,30.0,0,1.0,144,90.0,0
14121.0,4,4,2780.15,17.485220125786164,56,0.07017543859649122,16,11120.6,2
14124.0,84,1,419.58,83.916,0,1.0,84,419.58,1
14125.0,11,3,2720.63,16.38933734939759,67,0.04411764705882353,33,8161.89,2
14126.0,8,3,706.1300000000001,47.07533333333334,2,1.0,24,2118.3900000000003,1
14127.0,123,3,709.71,16.129772727272726,187,0.015957446808510637,369,2129.13,1
14128.0,61,2,637.5,13.858695652173912,195,0.01020408163265306,122,1275.0,1
14129.0,2,5,1123.8600000000001,21.61269230769231,259,0.019230769230769232,10,5619.300000000001,1
14130.0,319,1,480.91,7.286515151515152,0,1.0,319,480.91,1
14132.0,2,11,3586.03,17.93015,181,0.06043956043956044,22,39446.33,2
14133.0,130,3,605.64,21.63,186,0.016042780748663103,390,1816.92,1
14135.0,2,15,4690.31,35.00231343283583,371,0.04032258064516129,30,70354.65000000001,2
14138.0,2,2,965.88,20.997391304347826,62,0.031746031746031744,4,1931.76,1
14139.0,46,1,415.82,15.993076923076924,0,1.0,46,415.82,1
14140.0,4,2,935.05,14.167424242424241,27,0.07142857142857142,8,1870.1,1
14141.0,3,4,915.13,22.87825,102,0.038834951456310676,12,3660.52,1
14142.0,373,1,311.81,14.173181818181819,0,1.0,373,311.81,0
14143.0,134,1,115.8,16.54285714285714,0,1.0,134,115.8,0
14145.0,47,4,3742.2,340.2,170,0.023391812865497075,188,14968.8,2
14146.0,9,5,4191.0,19.957142857142856,348,0.014326647564469915,45,20955.0,2
14147.0,78,2,483.4,96.67999999999999,207,0.009615384615384616,156,966.8,1
14148.0,234,1,157.2,52.4,0,1.0,234,157.2,0
14149.0,221,1,446.62,15.950714285714286,0,1.0,221,446.62,1
14150.0,36,2,658.64,25.33230769230769,324,0.006153846153846154,72,1317.28,1
14152.0,75,2,621.29,12.67938775510204,158,0.012578616352201259,150,1242.58,1
14154.0,239,2,1345.62,25.87730769230769,0,2.0,478,2691.24,2
14155.0,266,1,118.75,19.791666666666668,0,1.0,266,118.75,0
14157.0,20,2,424.89000000000004,9.236739130434783,265,0.007518796992481203,40,849.7800000000001,1
14158.0,40,1,507.65999999999997,12.381951219512194,0,1.0,40,507.65999999999997,1
14159.0,20,11,4630.35,3.9407234042553196,343,0.03197674418604651,220,50933.850000000006,2
14161.0,216,3,1097.6200000000001,10.554038461538463,153,0.01948051948051948,648,3292.8600000000006,1
14162.0,174,2,289.36,11.5744,118,0.01680672268907563,348,578.72,0
14163.0,87,4,2445.91,47.036730769230765,151,0.02631578947368421,348,9783.64,2
14164.0,71,2,1631.77,56.26793103448276,10,0.18181818181818182,142,3263.54,2
14165.0,276,1,120.44,5.0183333333333335,0,1.0,276,120.44,0
14167.0,39,4,562.59,11.251800000000001,291,0.0136986301369863,156,2250.36,1
14171.0,98,1,363.79,6.272241379310345,0,1.0,98,363.79,0
14173.0,11,4,450.84,15.546206896551723,208,0.019138755980861243,44,1803.36,1
14174.0,33,1,134.46,5.171538461538462,0,1.0,33,134.46,0
14175.0,60,3,3222.3,21.626174496644296,269,0.011111111111111112,180,9666.900000000001,2
14176.0,297,4,576.9000000000001,18.609677419354842,70,0.056338028169014086,1188,2307.6000000000004,1
14177.0,86,4,549.46,13.401463414634147,93,0.0425531914893617,344,2197.84,1
14178.0,9,7,1600.26,5.032264150943396,173,0.040229885057471264,63,11201.82,2
14179.0,41,2,701.57,4.46859872611465,11,0.16666666666666666,82,1403.14,1
14180.0,11,25,4748.52,19.785500000000003,361,0.06906077348066299,275,118713.00000000001,2
14184.0,67,1,452.89,18.870416666666667,0,1.0,67,452.89,1
14185.0,331,1,197.65,65.88333333333334,0,1.0,331,197.65,0
14188.0,31,6,2054.36,31.605538461538462,279,0.02142857142857143,186,12326.16,2
14189.0,2,15,4654.08,17.56256603773585,366,0.04087193460490463,30,69811.2,2
14191.0,2,13,4684.76,18.08787644787645,218,0.0593607305936073,26,60901.880000000005,2
14193.0,68,2,853.39,20.318809523809524,201,0.009900990099009901,136,1706.78,1
14194.0,5,21,11349.52,19.601934369602763,303,0.06907894736842106,105,238339.92,2
14195.0,202,2,1012.0,144.57142857142858,50,0.0392156862745098,404,2024.0,1
14196.0,107,1,335.52,55.919999999999995,0,1.0,107,335.52,0
14198.0,18,4,701.4,17.984615384615385,221,0.018018018018018018,72,2805.6,1
14199.0,218,1,185.39999999999998,92.69999999999999,0,1.0,218,185.39999999999998,0
14201.0,60,7,747.44,20.20108108108108,299,0.023333333333333334,420,5232.08,1
14204.0,2,1,150.61,3.861794871794872,0,1.0,2,150.61,0
14205.0,17,2,466.7,19.445833333333333,247,0.008064516129032258,34,933.4,1
14206.0,239,1,328.15999999999997,16.407999999999998,0,1.0,239,328.15999999999997,0
14208.0,95,1,151.74,15.174000000000001,0,1.0,95,151.74,0
14209.0,11,6,2073.43,23.83252873563218,321,0.018633540372670808,66,12440.579999999998,2
14210.0,106,6,1905.8400000000001,18.684705882352944,265,0.022556390977443608,636,11435.04,2
14211.0,53,9,2241.1,20.009821428571428,241,0.0371900826446281,477,20169.899999999998,2
14212.0,90,1,1070.48,118.94222222222223,0,1.0,90,1070.48,1
14214.0,31,5,1004.38,14.990746268656716,246,0.020242914979757085,155,5021.9,1
14215.0,12,6,1789.72,16.57148148148148,356,0.01680672268907563,72,10738.32,2
14216.0,3,4,1839.3,31.17457627118644,34,0.11428571428571428,12,7357.2,2
